fiveTuple,srcIP,dstIP,protocol,srcPort,dstPort,flowDuration,flowLength,fwdFlowLength,bwdFlowLength,packetSizeTotal,packetSizeMean,packetSizeStd,packetSizeMin,packetSizeMax,fwdPacketSizeTotal,bwdPacketSizeTotal,fwdPacketSizeMean,bwdPacketSizeMean,fwdPacketSizeStd,bwdPacketSizeStd,fwdPacketSizeMin,bwdPacketSizeMin,fwdPacketSizeMax,bwdPacketSizeMax,IATMean,IATStd,IATMin,IATMax,fwdIATTotal,bwdIATTotal,fwdIATMean,bwdIATMean,fwdIATStd,bwdIATStd,fwdIATMin,bwdIATMin,fwdIATMax,bwdIATMax,Type
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--38072,198.199.96.210,138.68.177.159,TCP,38072,8080(http-alt),2677108000.0,59.0,0.0,59.0,10441.0,176.966102,154.96593,66.0,402.0,0.0,10441.0,176.966102,176.966102,0.0,154.96593,0.0,66.0,0.0,402.0,46157000.0,61604000.0,6000.0,135113000.0,0.0,2677108000.0,0.0,46157000.0,0.0,61604000.0,0.0,6000.0,0.0,135113000.0,Malicious
198.199.96.210--138.68.177.159--TCP--40386--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),40386,530732000.0,83.0,0.0,83.0,193066.0,2326.096386,1129.907914,103.0,2962.0,0.0,193066.0,2326.096386,2326.096386,0.0,1129.907914,0.0,103.0,0.0,2962.0,6472000.0,28518000.0,1000.0,133774000.0,0.0,530732000.0,0.0,6472000.0,0.0,28518000.0,0.0,1000.0,0.0,133774000.0,Malicious
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--55058,198.199.96.210,138.68.177.159,TCP,55058,8080(http-alt),4025922000.0,83.0,0.0,83.0,15615.0,188.13253,158.194845,66.0,408.0,0.0,15615.0,188.13253,188.13253,0.0,158.194845,0.0,66.0,0.0,408.0,49096000.0,62355000.0,3000.0,138078000.0,0.0,4025922000.0,0.0,49096000.0,0.0,62355000.0,0.0,3000.0,0.0,138078000.0,Malicious
198.199.96.210--138.68.177.159--TCP--40508--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),40508,398712000.0,33.0,0.0,33.0,87626.0,2655.333333,825.540582,66.0,2962.0,0.0,87626.0,2655.333333,2655.333333,0.0,825.540582,0.0,66.0,0.0,2962.0,12459000.0,32225000.0,4000.0,134227000.0,0.0,398712000.0,0.0,12459000.0,0.0,32225000.0,0.0,4000.0,0.0,134227000.0,Malicious
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--38340,198.199.96.210,138.68.177.159,TCP,38340,8080(http-alt),3118567000.0,78.0,0.0,78.0,12008.0,153.948718,144.67292,66.0,397.0,0.0,12008.0,153.948718,153.948718,0.0,144.67292,0.0,66.0,0.0,397.0,40500000.0,59432000.0,3000.0,153420000.0,0.0,3118567000.0,0.0,40500000.0,0.0,59432000.0,0.0,3000.0,0.0,153420000.0,Malicious
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--38328,198.199.96.210,138.68.177.159,TCP,38328,8080(http-alt),3008922000.0,83.0,0.0,83.0,11698.0,140.939759,137.318322,66.0,402.0,0.0,11698.0,140.939759,140.939759,0.0,137.318322,0.0,66.0,0.0,402.0,36694000.0,57843000.0,2000.0,159343000.0,0.0,3008922000.0,0.0,36694000.0,0.0,57843000.0,0.0,2000.0,0.0,159343000.0,Malicious
198.199.96.210--138.68.177.159--TCP--58884--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),58884,919715000.0,83.0,0.0,83.0,193386.0,2329.951807,1118.803512,66.0,2962.0,0.0,193386.0,2329.951807,2329.951807,0.0,1118.803512,0.0,66.0,0.0,2962.0,11216000.0,34093000.0,3000.0,133572000.0,0.0,919715000.0,0.0,11216000.0,0.0,34093000.0,0.0,3000.0,0.0,133572000.0,Malicious
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--55042,198.199.96.210,138.68.177.159,TCP,55042,8080(http-alt),4304675000.0,83.0,0.0,83.0,15949.0,192.156627,159.278757,66.0,409.0,0.0,15949.0,192.156627,192.156627,0.0,159.278757,0.0,66.0,0.0,409.0,52496000.0,63020000.0,34000.0,142299000.0,0.0,4304675000.0,0.0,52496000.0,0.0,63020000.0,0.0,34000.0,0.0,142299000.0,Malicious
198.199.96.210--138.68.177.159--TCP--55548--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),55548,269744000.0,83.0,0.0,83.0,194054.0,2338.0,1107.520839,322.0,2962.0,0.0,194054.0,2338.0,2338.0,0.0,1107.520839,0.0,322.0,0.0,2962.0,3289000.0,20739000.0,1000.0,135206000.0,0.0,269744000.0,0.0,3289000.0,0.0,20739000.0,0.0,1000.0,0.0,135206000.0,Malicious
198.199.96.210--138.68.177.159--TCP--58692--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),58692,537774000.0,83.0,0.0,83.0,193066.0,2326.096386,1129.907914,103.0,2962.0,0.0,193066.0,2326.096386,2326.096386,0.0,1129.907914,0.0,103.0,0.0,2962.0,6558000.0,28905000.0,4000.0,137034000.0,0.0,537774000.0,0.0,6558000.0,0.0,28905000.0,0.0,4000.0,0.0,137034000.0,Malicious
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--43088,198.199.96.210,138.68.177.159,TCP,43088,8080(http-alt),3468207000.0,83.0,0.0,83.0,14023.0,168.951807,152.441725,66.0,400.0,0.0,14023.0,168.951807,168.951807,0.0,152.441725,0.0,66.0,0.0,400.0,42295000.0,60348000.0,5000.0,134855000.0,0.0,3468207000.0,0.0,42295000.0,0.0,60348000.0,0.0,5000.0,0.0,134855000.0,Malicious
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--58896,198.199.96.210,138.68.177.159,TCP,58896,8080(http-alt),3119810000.0,83.0,0.0,83.0,12333.0,148.590361,141.695587,66.0,398.0,0.0,12333.0,148.590361,148.590361,0.0,141.695587,0.0,66.0,0.0,398.0,38046000.0,58110000.0,3000.0,151433000.0,0.0,3119810000.0,0.0,38046000.0,0.0,58110000.0,0.0,3000.0,0.0,151433000.0,Malicious
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--58918,198.199.96.210,138.68.177.159,TCP,58918,8080(http-alt),2489615000.0,63.0,0.0,63.0,9387.0,149.0,141.970487,66.0,398.0,0.0,9387.0,149.0,149.0,0.0,141.970487,0.0,66.0,0.0,398.0,40155000.0,58430000.0,3000.0,151142000.0,0.0,2489615000.0,0.0,40155000.0,0.0,58430000.0,0.0,3000.0,0.0,151142000.0,Malicious
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--55602,198.199.96.210,138.68.177.159,TCP,55602,8080(http-alt),2878167000.0,83.0,0.0,83.0,11366.0,136.939759,134.814138,66.0,398.0,0.0,11366.0,136.939759,136.939759,0.0,134.814138,0.0,66.0,0.0,398.0,35099000.0,56313000.0,4000.0,136221000.0,0.0,2878167000.0,0.0,35099000.0,0.0,56313000.0,0.0,4000.0,0.0,136221000.0,Malicious
198.199.96.210--138.68.177.159--TCP--50058--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),50058,543354000.0,83.0,0.0,83.0,193066.0,2326.096386,1129.907914,103.0,2962.0,0.0,193066.0,2326.096386,2326.096386,0.0,1129.907914,0.0,103.0,0.0,2962.0,6626000.0,29185000.0,1000.0,136796000.0,0.0,543354000.0,0.0,6626000.0,0.0,29185000.0,0.0,1000.0,0.0,136796000.0,Malicious
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--50270,198.199.96.210,138.68.177.159,TCP,50270,8080(http-alt),2143438000.0,55.0,0.0,55.0,8191.0,148.927273,141.590299,66.0,396.0,0.0,8191.0,148.927273,148.927273,0.0,141.590299,0.0,66.0,0.0,396.0,39693000.0,58964000.0,6000.0,142127000.0,0.0,2143438000.0,0.0,39693000.0,0.0,58964000.0,0.0,6000.0,0.0,142127000.0,Malicious
198.199.96.210--138.68.177.159--TCP--50294--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),50294,402024000.0,20.0,0.0,20.0,46053.0,2302.65,1127.357808,66.0,2962.0,0.0,46053.0,2302.65,2302.65,0.0,1127.357808,0.0,66.0,0.0,2962.0,21159000.0,40302000.0,3000.0,140499000.0,0.0,402024000.0,0.0,21159000.0,0.0,40302000.0,0.0,3000.0,0.0,140499000.0,Malicious
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--43096,198.199.96.210,138.68.177.159,TCP,43096,8080(http-alt),4260231000.0,83.0,0.0,83.0,15961.0,192.301205,159.456814,66.0,398.0,0.0,15961.0,192.301205,192.301205,0.0,159.456814,0.0,66.0,0.0,398.0,51954000.0,63383000.0,6000.0,140440000.0,0.0,4260231000.0,0.0,51954000.0,0.0,63383000.0,0.0,6000.0,0.0,140440000.0,Malicious
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--58692,198.199.96.210,138.68.177.159,TCP,58692,8080(http-alt),4559699000.0,83.0,0.0,83.0,16580.0,199.759036,160.584819,66.0,400.0,0.0,16580.0,199.759036,199.759036,0.0,160.584819,0.0,66.0,0.0,400.0,55606000.0,63717000.0,3000.0,135912000.0,0.0,4559699000.0,0.0,55606000.0,0.0,63717000.0,0.0,3000.0,0.0,135912000.0,Malicious
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--55100,198.199.96.210,138.68.177.159,TCP,55100,8080(http-alt),3338397000.0,83.0,0.0,83.0,13965.0,168.253012,151.40569,66.0,397.0,0.0,13965.0,168.253012,168.253012,0.0,151.40569,0.0,66.0,0.0,397.0,40712000.0,59692000.0,3000.0,139471000.0,0.0,3338397000.0,0.0,40712000.0,0.0,59692000.0,0.0,3000.0,0.0,139471000.0,Malicious
198.199.96.210--138.68.177.159--TCP--40240--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),40240,535767000.0,83.0,0.0,83.0,193066.0,2326.096386,1129.907914,103.0,2962.0,0.0,193066.0,2326.096386,2326.096386,0.0,1129.907914,0.0,103.0,0.0,2962.0,6533000.0,28792000.0,1000.0,135442000.0,0.0,535767000.0,0.0,6533000.0,0.0,28792000.0,0.0,1000.0,0.0,135442000.0,Malicious
198.199.96.210--138.68.177.159--TCP--55602--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),55602,656270000.0,83.0,0.0,83.0,206262.0,2485.084337,986.503882,66.0,2962.0,0.0,206262.0,2485.084337,2485.084337,0.0,986.503882,0.0,66.0,0.0,2962.0,8003000.0,31349000.0,4000.0,134206000.0,0.0,656270000.0,0.0,8003000.0,0.0,31349000.0,0.0,4000.0,0.0,134206000.0,Malicious
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--40384,198.199.96.210,138.68.177.159,TCP,40384,8080(http-alt),3847681000.0,83.0,0.0,83.0,14984.0,180.53012,156.314815,66.0,412.0,0.0,14984.0,180.53012,180.53012,0.0,156.314815,0.0,66.0,0.0,412.0,46922000.0,61894000.0,3000.0,133617000.0,0.0,3847681000.0,0.0,46922000.0,0.0,61894000.0,0.0,3000.0,0.0,133617000.0,Malicious
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--55612,198.199.96.210,138.68.177.159,TCP,55612,8080(http-alt),2572443000.0,83.0,0.0,83.0,10411.0,125.433735,126.304394,66.0,399.0,0.0,10411.0,125.433735,125.433735,0.0,126.304394,0.0,66.0,0.0,399.0,31371000.0,52726000.0,5000.0,135707000.0,0.0,2572443000.0,0.0,31371000.0,0.0,52726000.0,0.0,5000.0,0.0,135707000.0,Malicious
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--50290,198.199.96.210,138.68.177.159,TCP,50290,8080(http-alt),528135000.0,15.0,0.0,15.0,1647.0,109.8,110.118845,66.0,392.0,0.0,1647.0,109.8,109.8,0.0,110.118845,0.0,66.0,0.0,392.0,37723000.0,54184000.0,3000.0,133354000.0,0.0,528135000.0,0.0,37723000.0,0.0,54184000.0,0.0,3000.0,0.0,133354000.0,Malicious
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--36860,198.199.96.210,138.68.177.159,TCP,36860,8080(http-alt),4036150000.0,74.0,0.0,74.0,14695.0,198.581081,160.574224,66.0,402.0,0.0,14695.0,198.581081,198.581081,0.0,160.574224,0.0,66.0,0.0,402.0,55289000.0,63603000.0,9000.0,134252000.0,0.0,4036150000.0,0.0,55289000.0,0.0,63603000.0,0.0,9000.0,0.0,134252000.0,Malicious
198.199.96.210--138.68.177.159--TCP--55098--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),55098,530592000.0,83.0,0.0,83.0,193066.0,2326.096386,1129.907914,103.0,2962.0,0.0,193066.0,2326.096386,2326.096386,0.0,1129.907914,0.0,103.0,0.0,2962.0,6470000.0,28514000.0,4000.0,133599000.0,0.0,530592000.0,0.0,6470000.0,0.0,28514000.0,0.0,4000.0,0.0,133599000.0,Malicious
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--37122,198.199.96.210,138.68.177.159,TCP,37122,8080(http-alt),1472852000.0,50.0,0.0,50.0,6584.0,131.68,130.976248,66.0,400.0,0.0,6584.0,131.68,131.68,0.0,130.976248,0.0,66.0,0.0,400.0,30058000.0,52757000.0,3000.0,144106000.0,0.0,1472852000.0,0.0,30058000.0,0.0,52757000.0,0.0,3000.0,0.0,144106000.0,Malicious
198.199.96.210--138.68.177.159--TCP--50290--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),50290,528551000.0,39.0,0.0,39.0,92032.0,2359.794872,1091.522817,66.0,2962.0,0.0,92032.0,2359.794872,2359.794872,0.0,1091.522817,0.0,66.0,0.0,2962.0,13909000.0,35836000.0,3000.0,133362000.0,0.0,528551000.0,0.0,13909000.0,0.0,35836000.0,0.0,3000.0,0.0,133362000.0,Malicious
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--55088,198.199.96.210,138.68.177.159,TCP,55088,8080(http-alt),3752998000.0,83.0,0.0,83.0,14653.0,176.542169,154.940198,66.0,408.0,0.0,14653.0,176.542169,176.542169,0.0,154.940198,0.0,66.0,0.0,408.0,45768000.0,61721000.0,4000.0,143103000.0,0.0,3752998000.0,0.0,45768000.0,0.0,61721000.0,0.0,4000.0,0.0,143103000.0,Malicious
198.199.96.210--138.68.177.159--TCP--55104--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),55104,531050000.0,83.0,0.0,83.0,193066.0,2326.096386,1129.907914,103.0,2962.0,0.0,193066.0,2326.096386,2326.096386,0.0,1129.907914,0.0,103.0,0.0,2962.0,6476000.0,28549000.0,1000.0,134622000.0,0.0,531050000.0,0.0,6476000.0,0.0,28549000.0,0.0,1000.0,0.0,134622000.0,Malicious
198.199.96.210--138.68.177.159--TCP--43038--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),43038,537973000.0,83.0,0.0,83.0,193066.0,2326.096386,1129.907914,103.0,2962.0,0.0,193066.0,2326.096386,2326.096386,0.0,1129.907914,0.0,103.0,0.0,2962.0,6560000.0,28903000.0,1000.0,135943000.0,0.0,537973000.0,0.0,6560000.0,0.0,28903000.0,0.0,1000.0,0.0,135943000.0,Malicious
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--38776,198.199.96.210,138.68.177.159,TCP,38776,8080(http-alt),6445381000.0,50.0,0.0,50.0,17715.0,354.3,5.158488,347.0,374.0,0.0,17715.0,354.3,354.3,0.0,5.158488,0.0,347.0,0.0,374.0,131538000.0,3253000.0,129743000.0,148548000.0,0.0,6445381000.0,0.0,131538000.0,0.0,3253000.0,0.0,129743000.0,0.0,148548000.0,Malicious
198.199.96.210--138.68.177.159--TCP--55058--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),55058,537703000.0,83.0,0.0,83.0,193066.0,2326.096386,1129.907914,103.0,2962.0,0.0,193066.0,2326.096386,2326.096386,0.0,1129.907914,0.0,103.0,0.0,2962.0,6557000.0,28915000.0,1000.0,136088000.0,0.0,537703000.0,0.0,6557000.0,0.0,28915000.0,0.0,1000.0,0.0,136088000.0,Malicious
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--38792,198.199.96.210,138.68.177.159,TCP,38792,8080(http-alt),6439338000.0,50.0,0.0,50.0,17743.0,354.86,5.929621,346.0,371.0,0.0,17743.0,354.86,354.86,0.0,5.929621,0.0,346.0,0.0,371.0,131415000.0,2491000.0,129560000.0,143452000.0,0.0,6439338000.0,0.0,131415000.0,0.0,2491000.0,0.0,129560000.0,0.0,143452000.0,Malicious
198.199.96.210--138.68.177.159--TCP--36856--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),36856,528296000.0,83.0,0.0,83.0,195182.0,2351.590361,1078.55842,378.0,2962.0,0.0,195182.0,2351.590361,2351.590361,0.0,1078.55842,0.0,378.0,0.0,2962.0,6442000.0,28385000.0,4000.0,132705000.0,0.0,528296000.0,0.0,6442000.0,0.0,28385000.0,0.0,4000.0,0.0,132705000.0,Malicious
198.199.96.210--138.68.177.159--TCP--55066--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),55066,534160000.0,83.0,0.0,83.0,193066.0,2326.096386,1129.907914,103.0,2962.0,0.0,193066.0,2326.096386,2326.096386,0.0,1129.907914,0.0,103.0,0.0,2962.0,6514000.0,28704000.0,2000.0,134865000.0,0.0,534160000.0,0.0,6514000.0,0.0,28704000.0,0.0,2000.0,0.0,134865000.0,Malicious
198.199.96.210--138.68.177.159--TCP--40188--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),40188,536287000.0,83.0,0.0,83.0,193066.0,2326.096386,1129.907914,103.0,2962.0,0.0,193066.0,2326.096386,2326.096386,0.0,1129.907914,0.0,103.0,0.0,2962.0,6540000.0,28829000.0,1000.0,135873000.0,0.0,536287000.0,0.0,6540000.0,0.0,28829000.0,0.0,1000.0,0.0,135873000.0,Malicious
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--58892,198.199.96.210,138.68.177.159,TCP,58892,8080(http-alt),2680742000.0,83.0,0.0,83.0,11028.0,132.86747,131.520008,66.0,395.0,0.0,11028.0,132.86747,132.86747,0.0,131.520008,0.0,66.0,0.0,395.0,32691000.0,54701000.0,3000.0,136641000.0,0.0,2680742000.0,0.0,32691000.0,0.0,54701000.0,0.0,3000.0,0.0,136641000.0,Malicious
198.199.96.210--138.68.177.159--TCP--38072--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),38072,543628000.0,83.0,0.0,83.0,193066.0,2326.096386,1129.907914,103.0,2962.0,0.0,193066.0,2326.096386,2326.096386,0.0,1129.907914,0.0,103.0,0.0,2962.0,6629000.0,29218000.0,1000.0,136307000.0,0.0,543628000.0,0.0,6629000.0,0.0,29218000.0,0.0,1000.0,0.0,136307000.0,Malicious
198.199.96.210--138.68.177.159--TCP--55562--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),55562,269613000.0,83.0,0.0,83.0,194054.0,2338.0,1107.520839,322.0,2962.0,0.0,194054.0,2338.0,2338.0,0.0,1107.520839,0.0,322.0,0.0,2962.0,3287000.0,20691000.0,1000.0,134653000.0,0.0,269613000.0,0.0,3287000.0,0.0,20691000.0,0.0,1000.0,0.0,134653000.0,Malicious
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--55366,198.199.96.210,138.68.177.159,TCP,55366,8080(http-alt),688781000.0,15.0,0.0,15.0,2623.0,174.866667,153.961842,66.0,394.0,0.0,2623.0,174.866667,174.866667,0.0,153.961842,0.0,66.0,0.0,394.0,49198000.0,60816000.0,214000.0,135214000.0,0.0,688781000.0,0.0,49198000.0,0.0,60816000.0,0.0,214000.0,0.0,135214000.0,Malicious
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--55622,198.199.96.210,138.68.177.159,TCP,55622,8080(http-alt),2455097000.0,83.0,0.0,83.0,10724.0,129.204819,129.10328,66.0,398.0,0.0,10724.0,129.204819,129.204819,0.0,129.10328,0.0,66.0,0.0,398.0,29940000.0,52284000.0,3000.0,134402000.0,0.0,2455097000.0,0.0,29940000.0,0.0,52284000.0,0.0,3000.0,0.0,134402000.0,Malicious
198.199.96.210--138.68.177.159--TCP--55376--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),55376,287538000.0,83.0,0.0,83.0,194054.0,2338.0,1107.520839,322.0,2962.0,0.0,194054.0,2338.0,2338.0,0.0,1107.520839,0.0,322.0,0.0,2962.0,3506000.0,22038000.0,1000.0,143508000.0,0.0,287538000.0,0.0,3506000.0,0.0,22038000.0,0.0,1000.0,0.0,143508000.0,Malicious
198.199.96.210--138.68.177.159--TCP--38794--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),38794,6436421000.0,50.0,0.0,50.0,8750.0,175.0,0.0,175.0,175.0,0.0,8750.0,175.0,175.0,0.0,0.0,0.0,175.0,0.0,175.0,131355000.0,2618000.0,129558000.0,145108000.0,0.0,6436421000.0,0.0,131355000.0,0.0,2618000.0,0.0,129558000.0,0.0,145108000.0,Malicious
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--43092,198.199.96.210,138.68.177.159,TCP,43092,8080(http-alt),3726962000.0,83.0,0.0,83.0,14969.0,180.349398,156.045517,66.0,398.0,0.0,14969.0,180.349398,180.349398,0.0,156.045517,0.0,66.0,0.0,398.0,45450000.0,61234000.0,3000.0,134390000.0,0.0,3726962000.0,0.0,45450000.0,0.0,61234000.0,0.0,3000.0,0.0,134390000.0,Malicious
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--55562,198.199.96.210,138.68.177.159,TCP,55562,8080(http-alt),4057925000.0,83.0,0.0,83.0,15268.0,183.951807,156.787855,66.0,399.0,0.0,15268.0,183.951807,183.951807,0.0,156.787855,0.0,66.0,0.0,399.0,49486000.0,61945000.0,6000.0,135289000.0,0.0,4057925000.0,0.0,49486000.0,0.0,61945000.0,0.0,6000.0,0.0,135289000.0,Malicious
198.199.96.210--138.68.177.159--TCP--38728--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),38728,6439276000.0,50.0,0.0,50.0,8750.0,175.0,0.0,175.0,175.0,0.0,8750.0,175.0,175.0,0.0,0.0,0.0,175.0,0.0,175.0,131413000.0,2428000.0,129587000.0,143760000.0,0.0,6439276000.0,0.0,131413000.0,0.0,2428000.0,0.0,129587000.0,0.0,143760000.0,Malicious
198.199.96.210--138.68.177.159--TCP--58892--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),58892,935512000.0,83.0,0.0,83.0,193386.0,2329.951807,1118.803512,66.0,2962.0,0.0,193386.0,2329.951807,2329.951807,0.0,1118.803512,0.0,66.0,0.0,2962.0,11408000.0,34952000.0,2000.0,140769000.0,0.0,935512000.0,0.0,11408000.0,0.0,34952000.0,0.0,2000.0,0.0,140769000.0,Malicious
198.199.96.210--138.68.177.159--TCP--58644--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),58644,546107000.0,83.0,0.0,83.0,193066.0,2326.096386,1129.907914,103.0,2962.0,0.0,193066.0,2326.096386,2326.096386,0.0,1129.907914,0.0,103.0,0.0,2962.0,6659000.0,29339000.0,1000.0,138414000.0,0.0,546107000.0,0.0,6659000.0,0.0,29339000.0,0.0,1000.0,0.0,138414000.0,Malicious
198.199.96.210--138.68.177.159--TCP--50066--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),50066,539570000.0,83.0,0.0,83.0,193066.0,2326.096386,1129.907914,103.0,2962.0,0.0,193066.0,2326.096386,2326.096386,0.0,1129.907914,0.0,103.0,0.0,2962.0,6580000.0,29007000.0,1000.0,136093000.0,0.0,539570000.0,0.0,6580000.0,0.0,29007000.0,0.0,1000.0,0.0,136093000.0,Malicious
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--36850,198.199.96.210,138.68.177.159,TCP,36850,8080(http-alt),3628611000.0,66.0,0.0,66.0,13197.0,199.954545,161.002205,66.0,399.0,0.0,13197.0,199.954545,199.954545,0.0,161.002205,0.0,66.0,0.0,399.0,55824000.0,63986000.0,4000.0,137406000.0,0.0,3628611000.0,0.0,55824000.0,0.0,63986000.0,0.0,4000.0,0.0,137406000.0,Malicious
198.199.96.210--138.68.177.159--TCP--58936--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),58936,924086000.0,83.0,0.0,83.0,193386.0,2329.951807,1118.803512,66.0,2962.0,0.0,193386.0,2329.951807,2329.951807,0.0,1118.803512,0.0,66.0,0.0,2962.0,11269000.0,34283000.0,2000.0,133763000.0,0.0,924086000.0,0.0,11269000.0,0.0,34283000.0,0.0,2000.0,0.0,133763000.0,Malicious
198.199.96.210--138.68.177.159--TCP--58640--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),58640,544501000.0,83.0,0.0,83.0,193066.0,2326.096386,1129.907914,103.0,2962.0,0.0,193066.0,2326.096386,2326.096386,0.0,1129.907914,0.0,103.0,0.0,2962.0,6640000.0,29267000.0,1000.0,137712000.0,0.0,544501000.0,0.0,6640000.0,0.0,29267000.0,0.0,1000.0,0.0,137712000.0,Malicious
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--50020,198.199.96.210,138.68.177.159,TCP,50020,8080(http-alt),4288024000.0,81.0,0.0,81.0,15816.0,195.259259,159.954838,66.0,398.0,0.0,15816.0,195.259259,195.259259,0.0,159.954838,0.0,66.0,0.0,398.0,53600000.0,63137000.0,8000.0,134416000.0,0.0,4288024000.0,0.0,53600000.0,0.0,63137000.0,0.0,8000.0,0.0,134416000.0,Malicious
138.68.177.159--198.199.96.210--TCP--8080(http-alt)--55620,198.199.96.210,138.68.177.159,TCP,55620,8080(http-alt),2946326000.0,83.0,0.0,83.0,11387.0,137.192771,135.060759,66.0,399.0,0.0,11387.0,137.192771,137.192771,0.0,135.060759,0.0,66.0,0.0,399.0,35930000.0,56565000.0,2000.0,133469000.0,0.0,2946326000.0,0.0,35930000.0,0.0,56565000.0,0.0,2000.0,0.0,133469000.0,Malicious
198.199.96.210--138.68.177.159--TCP--55344--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),55344,141732000.0,38.0,0.0,38.0,83471.0,2196.605263,1200.857315,66.0,2962.0,0.0,83471.0,2196.605263,2196.605263,0.0,1200.857315,0.0,66.0,0.0,2962.0,3830000.0,22923000.0,1000.0,141421000.0,0.0,141732000.0,0.0,3830000.0,0.0,22923000.0,0.0,1000.0,0.0,141421000.0,Malicious
198.199.96.210--138.68.177.159--TCP--55620--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),55620,802042000.0,83.0,0.0,83.0,203374.0,2450.289157,1019.450319,66.0,2962.0,0.0,203374.0,2450.289157,2450.289157,0.0,1019.450319,0.0,66.0,0.0,2962.0,9781000.0,32060000.0,2000.0,139476000.0,0.0,802042000.0,0.0,9781000.0,0.0,32060000.0,0.0,2000.0,0.0,139476000.0,Malicious
198.199.96.210--138.68.177.159--TCP--40238--8080(http-alt),138.68.177.159,198.199.96.210,TCP,8080(http-alt),40238,539149000.0,83.0,0.0,83.0,193066.0,2326.096386,1129.907914,103.0,2962.0,0.0,193066.0,2326.096386,2326.096386,0.0,1129.907914,0.0,103.0,0.0,2962.0,6574000.0,28937000.0,1000.0,135852000.0,0.0,539149000.0,0.0,6574000.0,0.0,28937000.0,0.0,1000.0,0.0,135852000.0,Malicious
